DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,COUNTY_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,OFFENSE_SUBCAT_ID,OFFENSE_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT,OTHER_COUNT
2021,VA0650200,Exmore,,City,VA,Virginia,South Atlantic,NORTHAMPTON,South,7,"Cities under 2,500",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,VA065SP00,State Police:,Northampton County,State Police,VA,Virginia,South Atlantic,NORTHAMPTON,South,8D,"Non-MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2021,VA0680100,Orange,,City,VA,Virginia,South Atlantic,ORANGE,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,VA071SP00,State Police:,Pittsylvania County,State Police,VA,Virginia,South Atlantic,PITTSYLVANIA,South,8D,"Non-MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,0,,1,0,
2021,VA0740100,Prince George County Police Department,,County,VA,Virginia,South Atlantic,PRINCE GEORGE,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,0,,1,0,
2021,VA0820000,Rockingham,,County,VA,Virginia,South Atlantic,ROCKINGHAM,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2021,VA0890000,Stafford,,County,VA,Virginia,South Atlantic,STAFFORD,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2021,VA0940100,Abingdon,,City,VA,Virginia,South Atlantic,WASHINGTON,South,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2021,VA097SP00,State Police:,Wythe County,State Police,VA,Virginia,South Atlantic,WYTHE,South,8D,"Non-MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2021,VA1110000,Hampton,,City,VA,Virginia,South Atlantic,HAMPTON CITY,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,6,,1,0,
2021,VA1160000,Newport News,,City,VA,Virginia,South Atlantic,NEWPORT NEWS CITY,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,VA1170000,Norfolk,,City,VA,Virginia,South Atlantic,NORFOLK CITY,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,,6,0,
2021,VA123SP00,State Police:,Roanoke,State Police,VA,Virginia,South Atlantic,NOT SPECIFIED,South,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,VA1270000,Suffolk,,City,VA,Virginia,South Atlantic,SUFFOLK CITY,South,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,VT0140200,Springfield,,City,VT,Vermont,New England,WINDSOR,Northeast,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,VT0140300,Hartford,,City,VT,Vermont,New England,WINDSOR,Northeast,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,1,0,
2021,VTVSP0900,State Police:,Shaftsbury,State Police,VT,Vermont,New England,BENNINGTON,Northeast,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,2,0,
2021,WA0030200,Richland,,City,WA,Washington,Pacific,BENTON,West,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WA0030200,Richland,,City,WA,Washington,Pacific,BENTON,West,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,WA0050100,Port Angeles,,City,WA,Washington,Pacific,CLALLAM,West,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,0,,1,0,
2021,WA0060300,Vancouver,,City,WA,Washington,Pacific,CLARK,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,7,,2,0,
2021,WA0170000,King,,County,WA,Washington,Pacific,KING,West,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,13,,5,0,
2021,WA0170700,Kent,,City,WA,Washington,Pacific,KING,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,5,,5,0,
2021,WA0170700,Kent,,City,WA,Washington,Pacific,KING,West,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,2,,0,0,
2021,WA0171300,Renton,,City,WA,Washington,Pacific,KING,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,1,0,
2021,WA0172400,University of Washington,,University or College,WA,Washington,Pacific,KING,West,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2021,WA0180000,Kitsap,,County,WA,Washington,Pacific,KITSAP,West,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WA0270000,Pierce,,County,WA,Washington,Pacific,PIERCE,West,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,WA0270300,Tacoma,,City,WA,Washington,Pacific,PIERCE,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,2,0,
2021,WA0270300,Tacoma,,City,WA,Washington,Pacific,PIERCE,West,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,2,,0,0,
2021,WA0270700,Fife,,City,WA,Washington,Pacific,PIERCE,West,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WA0272300,Lakewood,,City,WA,Washington,Pacific,PIERCE,West,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,WA0310400,Lynnwood,,City,WA,Washington,Pacific,SNOHOMISH,West,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WA0311900,Lake Stevens,,City,WA,Washington,Pacific,SNOHOMISH,West,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,0,,1,0,
2021,WA0320000,Spokane,,County,WA,Washington,Pacific,SPOKANE,West,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WA0320400,Spokane,,City,WA,Washington,Pacific,SPOKANE,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,,1,0,
2021,WA0340000,Thurston,,County,WA,Washington,Pacific,THURSTON,West,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WASPD0000,Seattle,,City,WA,Washington,Pacific,KING,West,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,14,,1,0,
2021,WI0010100,Adams,,City,WI,Wisconsin,East North Central,ADAMS,Midwest,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,0,,1,1,
2021,WI0020100,Ashland,,City,WI,Wisconsin,East North Central,ASHLAND,Midwest,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2021,WI0030100,Rice Lake,,City,WI,Wisconsin,East North Central,BARRON,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0050200,Green Bay,,City,WI,Wisconsin,East North Central,BROWN,Midwest,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,10,,0,0,
2021,WI0050200,Green Bay,,City,WI,Wisconsin,East North Central,BROWN,Midwest,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,WI0050800,Ashwaubenon,,City,WI,Wisconsin,East North Central,BROWN,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0080300,Brillion,,City,WI,Wisconsin,East North Central,CALUMET,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0130000,Dane,,County,WI,Wisconsin,East North Central,DANE,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,7,,0,0,
2021,WI0130000,Dane,,County,WI,Wisconsin,East North Central,DANE,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,WI0130100,Madison,,City,WI,Wisconsin,East North Central,DANE,Midwest,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0220300,Fennimore,,City,WI,Wisconsin,East North Central,GRANT,Midwest,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2021,WI0220400,Lancaster,,City,WI,Wisconsin,East North Central,GRANT,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0340000,Langlade,,County,WI,Wisconsin,East North Central,LANGLADE,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,1,0,
2021,WI0340000,Langlade,,County,WI,Wisconsin,East North Central,LANGLADE,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,2,,2,0,
2021,WI0340100,Antigo,,City,WI,Wisconsin,East North Central,LANGLADE,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2021,WI0340100,Antigo,,City,WI,Wisconsin,East North Central,LANGLADE,Midwest,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2021,WI0370000,Marathon,,County,WI,Wisconsin,East North Central,MARATHON,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2021,WI0370300,Wausau,,City,WI,Wisconsin,East North Central,MARATHON,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0411000,Oak Creek,,City,WI,Wisconsin,East North Central,MILWAUKEE,Midwest,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2021,WI0411600,West Allis,,City,WI,Wisconsin,East North Central,MILWAUKEE,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2021,WI0440000,Oneida,,County,WI,Wisconsin,East North Central,ONEIDA,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,2,0,
2021,WI0440200,Rhinelander,,City,WI,Wisconsin,East North Central,ONEIDA,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,7,,7,0,
2021,WI0450100,Appleton,,City,WI,Wisconsin,East North Central,"CALUMET, OUTAGAMIE, WINNEBAGO",Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,2,0,
2021,WI0450900,Grand Chute,,City,WI,Wisconsin,East North Central,OUTAGAMIE,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2021,WI0460000,Ozaukee,,County,WI,Wisconsin,East North Central,OZAUKEE,Midwest,9C,"MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0490000,Polk,,County,WI,Wisconsin,East North Central,POLK,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0490200,St. Croix Falls,,City,WI,Wisconsin,East North Central,POLK,Midwest,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0500000,Portage,,County,WI,Wisconsin,East North Central,PORTAGE,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2021,WI0520000,Racine,,County,WI,Wisconsin,East North Central,RACINE,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0520200,Racine,,City,WI,Wisconsin,East North Central,RACINE,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,0,0,
2021,WI0540100,Beloit,,City,WI,Wisconsin,East North Central,ROCK,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,3,,2,0,
2021,WI0540200,Janesville,,City,WI,Wisconsin,East North Central,ROCK,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0540800,Beloit Town,,City,WI,Wisconsin,East North Central,ROCK,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0600200,Sheboygan,,City,WI,Wisconsin,East North Central,SHEBOYGAN,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,1,0,
2021,WI0620000,Trempealeau,,County,WI,Wisconsin,East North Central,TREMPEALEAU,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,WI0680000,Waukesha,,County,WI,Wisconsin,East North Central,WAUKESHA,Midwest,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,2,,1,0,
2021,WI0680100,Brookfield,,City,WI,Wisconsin,East North Central,WAUKESHA,Midwest,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,4,,4,0,
2021,WI0680400,New Berlin,,City,WI,Wisconsin,East North Central,WAUKESHA,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2021,WI0680500,Waukesha,,City,WI,Wisconsin,East North Central,WAUKESHA,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WI0680500,Waukesha,,City,WI,Wisconsin,East North Central,WAUKESHA,Midwest,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,1,0,
2021,WI0681400,Pewaukee Village,,City,WI,Wisconsin,East North Central,WAUKESHA,Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WIMPD0000,Milwaukee,,City,WI,Wisconsin,East North Central,MILWAUKEE,Midwest,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,13,,11,0,
2021,WIMPD0000,Milwaukee,,City,WI,Wisconsin,East North Central,MILWAUKEE,Midwest,1B,"Cities from 500,000 thru 999,999",HTIS,Human Trafficking,Involuntary Servitude,0,,1,0,
2021,WV0020000,Berkeley,,County,WV,West Virginia,South Atlantic,BERKELEY,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,WV0170000,Harrison,,County,WV,West Virginia,South Atlantic,HARRISON,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WV0170200,Clarksburg,,City,WV,West Virginia,South Atlantic,HARRISON,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WV0200000,Kanawha,,County,WV,West Virginia,South Atlantic,KANAWHA,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,5,,1,0,
2021,WV0200000,Kanawha,,County,WV,West Virginia,South Atlantic,KANAWHA,South,9B,"MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,WV0200500,St. Albans,,City,WV,West Virginia,South Atlantic,KANAWHA,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WV0280000,Mercer,,County,WV,West Virginia,South Atlantic,MERCER,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,4,,2,0,
2021,WVWSP0100,State Police:,Beckley,State Police,WV,West Virginia,South Atlantic,RALEIGH,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,2,,2,0,
2021,WVWSP0400,State Police:,Buckhannon,State Police,WV,West Virginia,South Atlantic,UPSHUR,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,5,,2,0,
2021,WVWSP1000,State Police:,Elkins,State Police,WV,West Virginia,South Atlantic,RANDOLPH,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WVWSP1300,State Police:,Glenville,State Police,WV,West Virginia,South Atlantic,GILMER,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WVWSP1500,State Police:,Grantsville,State Police,WV,West Virginia,South Atlantic,CALHOUN,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2021,WVWSP1600,State Police:,Hamlin,State Police,WV,West Virginia,South Atlantic,LINCOLN,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2021,WVWSP1700,State Police:,Harrisville,State Police,WV,West Virginia,South Atlantic,RITCHIE,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2021,WVWSP1900,State Police:,Huntington,State Police,WV,West Virginia,South Atlantic,CABELL,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,11,,1,0,
2021,WVWSP2100,State Police:,Kingwood,State Police,WV,West Virginia,South Atlantic,PRESTON,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2021,WVWSP2300,State Police:,Logan,State Police,WV,West Virginia,South Atlantic,LOGAN,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2021,WVWSP2600,State Police:,Martinsburg,State Police,WV,West Virginia,South Atlantic,BERKELEY,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,11,,1,0,
2021,WVWSP2800,State Police:,Moorefield,State Police,WV,West Virginia,South Atlantic,HARDY,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,0,,2,0,
2021,WVWSP2900,State Police:,Morgantown,State Police,WV,West Virginia,South Atlantic,MONONGALIA,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2021,WVWSP3000,State Police:,Moundsville,State Police,WV,West Virginia,South Atlantic,MARSHALL,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WVWSP3100,State Police:,Oak Hill,State Police,WV,West Virginia,South Atlantic,FAYETTE,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WVWSP3200,State Police:,Paden City,State Police,WV,West Virginia,South Atlantic,TYLER,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,2,,2,0,
2021,WVWSP3600,State Police:,Philippi,State Police,WV,West Virginia,South Atlantic,BARBOUR,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,0,,1,0,
2021,WVWSP3700,State Police:,Jesse,State Police,WV,West Virginia,South Atlantic,WYOMING,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WVWSP4300,State Police:,Romney,State Police,WV,West Virginia,South Atlantic,HAMPSHIRE,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WVWSP4900,State Police:,Sutton,State Police,WV,West Virginia,South Atlantic,BRAXTON,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,1,0,
2021,WVWSP5300,State Police:,Upperglade,State Police,WV,West Virginia,South Atlantic,WEBSTER,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WVWSP5500,State Police:,Welch,State Police,WV,West Virginia,South Atlantic,MCDOWELL,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,2,,2,0,
2021,WVWSP6000,State Police:,Williamson,State Police,WV,West Virginia,South Atlantic,MINGO,South,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,4,,1,0,
2021,WY0010000,Albany,,County,WY,Wyoming,Mountain,ALBANY,West,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WY0010100,Laramie,,City,WY,Wyoming,Mountain,ALBANY,West,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
2021,WY0010100,Laramie,,City,WY,Wyoming,Mountain,ALBANY,West,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,1,,0,0,
2021,WY0050000,Converse,,County,WY,Wyoming,Mountain,CONVERSE,West,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,2,,2,0,
2021,WY0080100,Torrington,,City,WY,Wyoming,Mountain,GOSHEN,West,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WY0080100,Torrington,,City,WY,Wyoming,Mountain,GOSHEN,West,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,2,,1,0,
2021,WY0100100,Buffalo,,City,WY,Wyoming,Mountain,JOHNSON,West,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,,0,0,
2021,WY0110400,Wyoming Division of Criminal Investigation,,Other State Agency,WY,Wyoming,Mountain,LARAMIE,West,9D,"MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,5,,3,0,
2022,AK0010100,Anchorage,,City,AK,Alaska,Pacific,ANCHORAGE,West,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,1,0,1,0,
2022,AK0010200,Fairbanks,,City,AK,Alaska,Pacific,FAIRBANKS NORTH STAR,West,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,2,,0,0,
